time sourceIP destinationIP domain status
2023031506:59:09 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 500
2023031506:59:16 104.215.24.148 192.168.74.35 www.mail.dendai.ac.jp 200
2023031506:59:35 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031506:59:44 172.217.174.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:59:48 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031506:59:52 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031506:59:57 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031507:00:33 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:00:43 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 500
2023031507:01:05 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:01:15 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:01:55 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031507:02:22 182.22.25.124 192.168.76.179 www.dendai.ac.jp 200
2023031507:02:49 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 401
2023031507:02:52 172.217.174.110 192.168.76.179 www.dendai.ac.jp 401
2023031507:03:21 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:03:38 133.20.16.174 192.168.231.57 www.lib.dendai.ac.jp 200
2023031507:03:45 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031507:04:06 104.244.42.193 192.168.76.179 www.dendai.ac.jp 200
2023031507:04:07 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031507:04:28 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:05:11 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 500
2023031507:05:31 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:05:36 104.215.24.148 192.168.76.179 www.dendai.ac.jp 500
2023031507:06:16 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:06:27 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031507:06:29 52.223.34.187 192.168.231.57 www.lib.dendai.ac.jp 200
2023031507:06:31 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 200
2023031507:06:54 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 500
2023031507:07:07 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:07:16 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:09:06 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031507:09:09 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031507:09:23 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:09:35 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031507:09:36 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031507:10:10 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:10:26 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:10:29 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:10:32 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:10:36 133.20.51.253 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:10:38 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031507:10:41 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031507:11:07 133.237.16.234 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031507:11:34 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:11:46 52.223.34.187 192.168.76.179 www.dendai.ac.jp 500
2023031507:11:47 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 500
2023031507:12:10 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031507:12:55 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031507:13:02 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:13:41 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:13:46 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:13:51 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031507:15:22 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031507:15:24 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:15:34 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031507:15:40 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 500
2023031507:15:45 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031507:16:05 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031507:17:33 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 500
2023031507:18:18 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 500
2023031507:18:41 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031507:18:42 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:18:57 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:19:24 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:20:43 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:20:55 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031507:20:59 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:21:17 52.223.34.187 192.168.76.179 www.dendai.ac.jp 401
2023031507:21:49 52.119.164.121 192.168.76.179 www.dendai.ac.jp 200
2023031507:22:02 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 500
2023031507:22:50 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 500
2023031507:24:50 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031507:24:51 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:25:02 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:25:17 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031507:25:26 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:25:57 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031507:27:08 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:27:38 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:28:28 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031507:28:31 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:29:03 172.217.174.110 192.168.231.57 www.lib.dendai.ac.jp 401
2023031507:29:05 133.237.16.234 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031507:29:32 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031507:30:33 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 500
2023031507:31:07 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031507:31:15 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:31:16 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:31:45 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:32:11 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:32:37 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:33:18 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031507:33:39 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031507:34:02 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031507:34:13 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:35:04 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 500
2023031507:35:09 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 401
2023031507:35:17 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 200
2023031507:35:24 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:35:39 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 401
2023031507:36:07 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:36:16 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:37:00 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:37:40 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031507:38:28 52.223.34.187 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:38:39 104.244.42.193 192.168.76.179 www.dendai.ac.jp 401
2023031507:38:52 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 500
2023031507:39:04 52.223.34.187 192.168.231.57 www.lib.dendai.ac.jp 200
2023031507:39:21 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:39:45 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031507:40:12 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:40:16 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031507:40:30 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:43:55 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031507:44:10 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:44:15 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031507:44:23 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:44:32 133.20.16.174 192.168.76.179 www.dendai.ac.jp 500
2023031507:44:52 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031507:45:25 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:45:45 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:46:04 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:46:16 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:46:26 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:46:43 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:48:19 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:48:34 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031507:48:35 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:48:38 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031507:48:39 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:48:48 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031507:49:23 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:49:27 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031507:49:56 172.217.175.110 192.168.76.179 www.dendai.ac.jp 200
2023031507:50:11 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:50:45 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:50:54 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:51:24 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031507:51:26 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:51:30 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031507:51:44 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:52:17 182.22.25.124 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:52:45 182.22.25.124 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:52:57 133.20.16.174 192.168.76.179 www.dendai.ac.jp 200
2023031507:53:26 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:53:29 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:53:54 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:54:20 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:54:22 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:54:25 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:54:33 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031507:54:57 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:55:13 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031507:55:19 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031507:55:54 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031507:56:23 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 200
2023031507:56:33 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 500
2023031507:56:54 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031507:57:14 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031507:57:21 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 401
2023031507:57:50 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031507:58:41 52.223.34.187 192.168.76.179 www.dendai.ac.jp 200
2023031507:58:43 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 401
2023031507:58:45 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031507:58:48 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031507:59:20 133.20.16.174 192.168.231.57 www.lib.dendai.ac.jp 401
2023031507:59:26 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 200
2023031507:59:54 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031508:00:04 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031508:00:43 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:00:50 104.215.24.148 192.168.76.179 www.dendai.ac.jp 401
2023031508:01:07 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 401
2023031508:01:45 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 500
2023031508:02:23 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031508:02:33 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:02:35 172.217.174.110 192.168.231.57 www.lib.dendai.ac.jp 500
2023031508:02:49 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031508:02:56 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:03:34 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:03:43 52.223.34.187 192.168.76.179 www.dendai.ac.jp 500
2023031508:03:52 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031508:04:38 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:06:28 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:06:52 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:07:15 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031508:07:22 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031508:07:27 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 500
2023031508:07:41 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031508:08:13 172.217.175.110 192.168.76.179 www.dendai.ac.jp 500
2023031508:08:26 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 401
2023031508:08:27 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031508:08:35 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:08:39 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031508:09:11 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031508:09:15 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031508:09:20 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:09:58 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031508:10:05 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031508:10:54 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:11:33 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:12:29 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 401
2023031508:12:37 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 200
2023031508:12:40 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031508:12:44 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031508:13:20 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031508:13:36 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031508:15:29 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:15:45 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:16:10 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:16:21 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031508:16:31 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031508:16:45 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031508:17:40 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:18:15 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031508:18:41 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031508:19:25 172.217.174.110 192.168.231.57 www.lib.dendai.ac.jp 500
2023031508:19:43 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 500
2023031508:19:50 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 200
2023031508:20:06 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031508:20:15 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:20:26 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 200
2023031508:20:34 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031508:21:34 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031508:21:39 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031508:22:20 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:22:24 52.223.34.187 192.168.76.179 www.dendai.ac.jp 200
2023031508:22:45 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 401
2023031508:24:21 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:24:41 182.22.25.124 192.168.76.179 www.dendai.ac.jp 200
2023031508:24:55 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031508:24:57 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031508:25:10 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031508:25:22 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:26:20 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 401
2023031508:26:29 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031508:26:44 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031508:26:59 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031508:27:33 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031508:28:07 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031508:28:39 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031508:29:09 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031508:30:23 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 500
2023031508:31:48 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 200
2023031508:31:55 104.215.24.148 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:32:46 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031508:33:08 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031508:34:41 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031508:34:50 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:35:21 104.215.24.148 192.168.231.57 www.lib.dendai.ac.jp 200
2023031508:35:29 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031508:35:36 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031508:35:53 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 401
2023031508:35:56 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 500
2023031508:35:57 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 200
2023031508:36:17 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031508:36:24 52.223.34.187 192.168.231.57 www.lib.dendai.ac.jp 200
2023031508:36:41 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031508:36:48 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031508:37:42 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031508:37:52 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 200
2023031508:38:50 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031508:39:33 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031508:40:24 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031508:40:30 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 500
2023031508:41:05 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031508:41:13 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:41:21 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031508:41:27 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 200
2023031508:41:54 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031508:42:10 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:42:12 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031508:42:19 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031508:42:49 182.22.25.124 192.168.1.163 www.media.dendai.ac.jp 200
2023031508:42:57 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
